created_date,hashtags,num_hashtags,tweet_length,tweet_text
2020-08-27 09:43:30,,0,140,"@SkyNews So, in the belgian newspaper today : average age of deceased by covid-19 is 83...83?!? Average life expect… https://t.co/g1mzscMSs8"
2020-08-27 09:43:13,,0,140,"@CebmOxford So, in the belgian newspaper today : average age of deceased by covid-19 is 83...83?!? Average life exp… https://t.co/FBiykbw234"
2020-08-27 09:40:39,,0,140,"@SkyNews So, in the belgian newspaper today : average age of deceased by covid-19 is 83...83?!? Average life expect… https://t.co/vkbwZ2kOkd"
2020-08-27 09:36:19,CovidHoax,1,47,@SkyNews More bribery and corruption #CovidHoax
2020-08-27 09:30:38,CovidHoax,1,95,"TRANSHUMANISM and the #CovidHoax 
David Icke 
Exhibition @GunmakersBrum https://t.co/1AbKfzYFCF"
2020-08-27 09:29:45,COVID19,1,144,@RealDeniseWelch you are so spot on. First the #COVID19 was rampen before lockdown in Manchester &amp; yes it was higer… https://t.co/tpkQcNyhv0
2020-08-27 09:26:00,77thBrigade,1,140,"@Keeping05418062 you are 100% #77thBrigade, you know damn well that there is another 'wave' in the planning for Sep… https://t.co/0H0LkvaSYE"
2020-08-27 09:25:51,,0,140,I don't understand this. We're supposedly in the middle of a deadly pandemic and wearing masks and sanitizing to av… https://t.co/e72LeUKDfy
2020-08-27 09:21:04,,0,140,"Any dissent will see your chip disabled, then you won't be able to eat or travel.
The only part of the chip still a… https://t.co/a5OZQg9ow5"
2020-08-27 09:19:36,NoMasks CovidHoax MasksOff WarOnMasks,4,97,"#NoMasks #CovidHoax #MasksOff #WarOnMasks
Absolutely disgraceful @easyjet https://t.co/c10ftbPo0o"
2020-08-27 09:14:55,plandemic scamdemic covidhoax fakepandemic fakevirus,5,129,Did @Keeping05418062 miss something? Or did I? #plandemic #scamdemic #covidhoax #fakepandemic #fakevirus… https://t.co/BHsRMB6QF8
2020-08-27 09:04:51,Heroes NHS covidhoax,3,139,"These are the TRUE #Heroes, the #NHS staff that are calling this #covidhoax out for what it is: utter bollocks! Go… https://t.co/8d6ukofcWc"
2020-08-27 09:00:47,climatehoax covidhoax,2,144,@2013Boodicca What amazes me is that many who understand the #climatehoax believe in the #covidhoax &amp; vice versa. (… https://t.co/usMdFnc6MQ
2020-08-27 08:44:32,CovidHoax WeHaveBeenHad,2,89,@ShawnG927 @EM_KA_17 Anything that decreases FEAR causes Covid. #CovidHoax #WeHaveBeenHad
2020-08-27 08:31:30,fakepandemic covidhoax,2,95,"@beasant_a I love this, more bribery to keep the #fakepandemic #covidhoax running.. Disgusting."
2020-08-27 08:25:31,COVID bedwetters,2,129,If the #COVID #bedwetters can get their little minds around this then it'd be much appreciated. Regards.… https://t.co/eBj4ha75I5
2020-08-27 08:22:00,,0,140,"""COVID-19 vaccines are getting closer. Should we be worried they've come so quickly?""
Absolutely.
They've rushed it… https://t.co/LVNu81Qi2m"
2020-08-27 08:20:00,CovidHoax,1,69,@DHSCgovuk https://t.co/q2pfpDHB9g evidence of no evidence #CovidHoax
2020-08-27 07:58:27,CovidHoax,1,140,@josundq @fileckert @InsidersABC @David_Speers It is a #CovidHoax. This link is Pompeo avoiding answering that exac… https://t.co/CLqgIhAzeD
2020-08-27 07:55:49,CovidHoax,1,93,If my superan is down due to #CovidHoax I'll be getting legal advice. https://t.co/lqdHkZXbqD
2020-08-27 07:53:22,,0,140,"Aussie medics should've strongly suspected something was very wrong 23Jan.
By the end of Feb they would've been pre… https://t.co/HNIbpji97O"
2020-08-27 07:38:04,CovidHoax whataboutscience,2,78,"@NYGovCuomo How about you make up your mind.    
#CovidHoax  #whataboutscience"
2020-08-27 07:35:42,,0,139,"@InsidersABC @David_Speers @ScottMorrisonMP isn't fit to determine lawful national interest as Robodebt shows.
Has… https://t.co/YjFgPhZ1Xi"
2020-08-27 07:30:14,,0,140,Flights today around Europe ... hardly any from Cork. Are we the only fools still afraid to do anything ?? What blo… https://t.co/VJd5TR035h
2020-08-27 07:26:32,,0,132,Is this being talked about? Why is this not a major news item? 500+ German doctors explaining the pandemic.… https://t.co/EtmE5g6bXZ
2020-08-27 06:51:12,,0,140,"For those who mock us for saying covid is a hoax, getting branded tin foil hats wearers, conspiracy theorists eithe… https://t.co/TavojYtZid"
2020-08-27 06:49:37,maskoff NoMaskOnMe NoMasks mascherina covid19,5,136,If Masks Work... Who is Lying? Get them off of our children! #maskoff #NoMaskOnMe #NoMasks #mascherina #covid19… https://t.co/JcvP9KwgxQ
2020-08-27 06:41:56,CovidHoax,1,140,"I have yet to see ANY data that #CovidHoax is an abnormal medical threat.
Any responsible doctor would advise again… https://t.co/wU5jNQTYyD"
2020-08-27 06:29:22,CovidHoax,1,52,"Have a read.....
#CovidHoax
 https://t.co/2Vra0jPp9V"
2020-08-27 06:26:58,CovidHoax,1,140,@MSNBC @maddow trump admin claims #CovidHoax is over but you can bet your ass every single person at one of these e… https://t.co/tk65oDZBOF
2020-08-27 06:23:32,,0,134,"This doesn't show that masks are ineffective, it shows that in our time facts don't matter anymore. Listen to… https://t.co/XnZHA8K1NH"
2020-08-27 06:21:17,,0,139,"@loulouwhatsup @AussieVal10 America-CDC,yesterday,asymptotic does not need to be tested➡️this is after singing the… https://t.co/cPppfPXjro"
2020-08-27 05:45:53,,0,140,"@fredcuy1 @adv_australia I can't prove,but think they ran a test for it with""OK boomer"". This was a tv show about a… https://t.co/ZmqbnM3Tyj"
2020-08-27 05:29:39,,0,140,"Going through the twitter feed, it’s become more than obvious the majority doesn’t know propaganda is in full force… https://t.co/O1NuEvmkvd"
2020-08-27 04:38:54,,0,140,How convenient that Biden would tweet about the pandemic before it occurred and yet just 7 days after the Event 201… https://t.co/MnTpgeSiRd
2020-08-27 04:07:07,,0,140,@JacquiJerasTV @JuliaDavisNews Treat it like you treated covid. Stay home. Your freedoms are at stake. No governmen… https://t.co/hrv7kzJxaJ
2020-08-27 04:03:54,COVIDHOAX,1,29,"@BBCNews #COVIDHOAX, STOP IT!"
2020-08-27 04:03:51,communism CovidHoax,2,63,@MIRedState how do people like #communism so far ? 😠 #CovidHoax
2020-08-27 03:39:33,CovidHoax covidho,2,140,"@edmontonjournal Lawsuits will abound, for many reasons #CovidHoax #covidho. Thx to @roccogalatilaw for stating the… https://t.co/Gw9k1GbOv9"
2020-08-27 03:31:14,covidkarma karmaisabitch COVIDIOTS Karma CovidHoax,5,134,"Dang, killed his own wife with Covid. 
#covidkarma
#karmaisabitch
#COVIDIOTS 
#Karma 
#CovidHoax he thought. 

https://t.co/0TwlMlhnxd"
2020-08-27 03:18:44,,0,140,"""It is easier to fool people than to convince them they have been fooled"".
But just for the record, the comment was… https://t.co/iPgkbOPUZO"
2020-08-27 03:09:04,,0,140,"@adv_australia Bingo. 
Wuhan hard lockdown was 23Jan. Had a 14d incubation period. 
They still had new cases end of… https://t.co/xFPDEhiZP9"
2020-08-27 02:42:14,,0,140,"If you are too frightened to go out without a mask on, or to accidentally brush shoulders with a stranger whilst sh… https://t.co/muIiBsEPlW"
2020-08-27 02:37:00,ableg able CovidHoax,3,117,@CMOH_Alberta You are next on the roster Deena @RachelNotley @jkenney #ableg #able #CovidHoax https://t.co/T9GeSkVjrJ
2020-08-27 02:33:23,CovidHoax,1,140,"They should rename the NBA, the CIA. They started the #CovidHoax by cancelling the Season on March 11th and now the… https://t.co/KYOk9UrTzC"
2020-08-27 02:27:27,CovidHoax,1,144,"Congratulations, @JayInslee! Another business &amp; livelihood you are destroying because of the #CovidHoax. You care m… https://t.co/T9qFLQr8su"
2020-08-27 02:26:51,CovidHoax Scamdemic NoMaskMandates,3,142,Five COVID-19 Charts Democrats Can’t Let You Know About – Issues &amp; Insights #CovidHoax #Scamdemic #NoMaskMandates  https://t.co/FRLceKyKH0
2020-08-27 02:01:20,,0,140,"@GovPhilScott
It's NOT ABOUT HEALTH! The science doesn't support MANDATES!
https://t.co/ewYcOoMrZY

Flu Shot Inform… https://t.co/EQIl4mTZDz"
2020-08-27 01:58:15,,0,140,"Are you aware that the mayors of Ontario met with bill gates to discuss covid19?
THIS is where the mask mandates or… https://t.co/Lr8SOlAJNB"
2020-08-27 01:52:50,,0,140,"Why the hell is Fidelito meeting with Bill and melinda gates of hell about covid19?
They A) are not medical doctors… https://t.co/EyUkyGje9c"
2020-08-27 01:52:41,,0,140,@GovernorKayIvey it's TIME to open Alabama. Your petty tyrantism has no place in this great country. You need to ab… https://t.co/hg6QC4nHYZ
2020-08-27 01:38:16,CovidHoax,1,93,"@LadyRedWave @BobGiles20 No shit. I knew that in March.

End the #CovidHoax and free the USA."
2020-08-27 01:38:03,COVIDHOAX PLANDEMIC2,2,144,"#COVIDHOAX  #PLANDEMIC2 

VIRUSES ARE NOT CONTAGIOUS
IT WAS PROVEN OVER &amp; OVER IN HISTORY
BUT SCRUBBED TO MAKE MONE… https://t.co/0iRiR4VyEv"
2020-08-27 01:32:01,covidHOAX PLANDEMIC2,2,94,"#covidHOAX #PLANDEMIC2 

Psychopaths think humans are stupid &amp; gullible.
Prove them wrong."
2020-08-27 01:13:04,CovidHoax Covid19,2,76,"@Moonbabe75 #CovidHoax #Covid19

99.9965% right here https://t.co/4XgvZrBtQV"
2020-08-27 01:08:04,COVIDIOTS CovidHoax Scamdemic Maskhole,4,92,"How to properly wear a mask.

Remove mask. Done.

#COVIDIOTS
#CovidHoax
#Scamdemic
#Maskhole"
2020-08-27 01:06:48,,0,140,"In the course of a day, it's amazing how many times I see someone pull DOWN their mask because the person they're s… https://t.co/iyqfdYtMIl"
2020-08-27 00:58:58,COVID19 CovidHoax,2,102,@psterling_ @thehill Probably because the false positives are getting out of hand. #COVID19 #CovidHoax
2020-08-27 00:58:01,,0,139,@thehill @Credico2016 Its fuckin cases What is the # of hospitalizations? U will not hear that bcause its probably… https://t.co/7UVEkthRxl
2020-08-27 00:29:39,,0,140,"@7NewsMelbourne @cassiezervos “Blatantly disrespecting COVID-19 restrictions”  What a joke! 
I am rooting for the p… https://t.co/5XBoUn07Tp"
2020-08-27 00:16:20,coronavirus symptoms,2,139,"“Even if you have tested negative for #coronavirus and have no #symptoms, that doesn't mean you haven't got it"". (… https://t.co/7XhUqylz7l"
2020-08-27 00:15:17,blm BlackLivesMatter Trump2020 antifa ProudBoys NewNormal WearAMask CovidHoax,8,132,Lay down your swords. #blm #BlackLivesMatter #Trump2020 #antifa #ProudBoys #NewNormal #WearAMask #CovidHoax… https://t.co/4vS9c2mBey
2020-08-26 23:45:12,ShitShow,1,139,"@biobean @DefraGovUK Here comes part 2 of the #ShitShow folks!!

It’s now or never!!

Resist the tyranny and fight… https://t.co/8KY2j9gDeB"
2020-08-26 23:37:02,covidhoax COVIDー19,2,89,"this is Frikkin HUGE
#covidhoax #COVIDー19 https://t.co/DjxSkLj5w3 https://t.co/tWuENr4AFj"
2020-08-26 23:35:09,CovidHoax,1,139,"🚨Breaking Newz🚨

Take the ONLY official (no personal details or DNA required) online #CovidHoax chance of survival… https://t.co/lhcWL9wSYg"
2020-08-26 23:29:27,,0,132,CDC guidelines say wearing a mask during prolonged exposure to coronavirus won't prevent possible infection… https://t.co/xxAG2R9bFF
2020-08-26 23:22:23,COVID__19,1,140,The @NBA just canceled?  Over a phony virus?  Wow.   This is an orchestrated attack on our country.  #COVID__19 has… https://t.co/n7HXARgIxr
2020-08-26 23:19:02,,0,139,"@ScottAdamsSays The only thing you'll find in Joe Bidens bloodstream is Hydroxychloroquine, Azithromycin, and Zinc… https://t.co/b76OMdPLZs"
2020-08-26 23:02:34,lockdown CovidHoax,2,140,"@Jimcorrsays @DonnellyStephen Do NOT observe a note #lockdown

In fact do NOT observe any further #CovidHoax condit… https://t.co/iQrInZYZm4"
2020-08-26 23:00:01,Plandemic,1,130,"Please, All we ask is for you to use your own eyes and see what you can see. Is that too much? #Plandemic… https://t.co/CoJx5tObx8"
2020-08-26 22:52:27,Masks,1,143,@Lethldsage @NYGovCuomo Being facetious. #Masks do not stop this virus particle &amp; our Dictatorial Governor has not… https://t.co/1KKLrIZvNk
2020-08-26 22:45:10,,0,139,"Either they have fast tracked a vaccine without proper testing and oversight 

Or

It was already ready before the… https://t.co/SqQM1g7Znz"
2020-08-26 22:32:07,,0,140,"A lot of things all “conveniently” coming together this year.

“We’ll know our disinformation program is complete w… https://t.co/cz7ueMRetr"
2020-08-26 22:12:17,CovidHoax,1,114,@saundees21 Newsom using tests to keep his overreach. Wake up patriots of California. Don’t get tested! #CovidHoax
2020-08-26 22:12:10,,0,139,@FraserNelson Stand firm and don’t make them there is no medical evidence to support their wear as demonstrated by… https://t.co/sN5nhx8X3v
2020-08-26 22:11:03,,0,140,"@KBunyon @Debbie96855858 @Leigh__York @Framheadteacher @fromthefell Educate them to have no voice, no choice and th… https://t.co/b5G15Io9yZ"
2020-08-26 21:58:56,Westworld HBOMax COVID CovidHoax Plandemic,5,140,"Watching #Westworld on #HBOMax 
This series is mind boggling,to say the least....
#COVID 
#CovidHoax 
#Plandemic
I'… https://t.co/FbIlHjNKIc"
2020-08-26 21:47:41,ChinaVirus,1,139,@wjxt4 Probably from the Evil Vaccines they force upon the kids! Watch out or #ChinaVirus Vaccine will be next and… https://t.co/lMFb4STSkl
2020-08-26 21:41:24,,0,140,@MajorPatriot The Luciferians are trying to draft legislation so that you cannot think they are baby eating Lucifer… https://t.co/vlJEPjcnBM
2020-08-26 21:39:39,,0,140,@martingeddes The Luciferians are trying to draft legislation so that you cannot think they are baby eating Lucifer… https://t.co/FN4gi58I6I
2020-08-26 21:38:32,,0,140,@jsolomonReports The Luciferians are trying to draft legislation so that you cannot think they are baby eating Luci… https://t.co/IsqMg0pXWC
2020-08-26 21:37:49,,0,140,"@CAgovernor @GavinNewsom More tests=More cases=More shutdowns.

Give us the # of recovered cases, severity, percent… https://t.co/wZo14KUfwW"
2020-08-26 21:22:32,,0,143,@ScottMorrisonMP WHAT YOU HAVE ALLOWED TO HAPPEN TO THIS COUNTRY IS DISGUSTING!BORDER CLOSING IS ILLEGAL &amp; AGAINST… https://t.co/4PMHQj7XWX
2020-08-26 21:19:14,,0,140,@NYGovCuomo I volunteer to sit in a COVID ward all day. I'll bring my own coffee and peanut butter sandwich and wai… https://t.co/URZlxW1rRy
2020-08-26 20:57:09,HAARP weather Cloud cloudseeding nwo,5,143,Can HAARP Control the Weather? (&amp; Cloud Seeding) https://t.co/xXfJNa7TAH #HAARP #weather #Cloud #cloudseeding #nwo… https://t.co/IHmv3Cfaxl
2020-08-26 20:49:17,NHS,1,140,Is anyone hearing this #NHS I am volunteering myself to sit in a COVID ward all day with no PPE. Televised and pres… https://t.co/fyhX9bsYOL
2020-08-26 20:35:58,,0,140,"Oh dear, @davidicke is on twitter’s trending. I wonder if his recent video has caused some sort of shitstorm? Funny… https://t.co/3mH6OxXe1S"
2020-08-26 20:34:07,,0,140,There is no spread! The death numbers have been inflated all over the country. The testing is fraudulent here and e… https://t.co/oJ91aM6T8x
2020-08-26 20:21:38,covidscam covidhoax,2,96,@DHSCgovuk @BluetreeGroup @PrivateWhiteVC @duraweld More jobs for the boys #covidscam #covidhoax
2020-08-26 20:19:15,,0,140,@FOX10Phoenix When is Fox 10 going to start doing some real investigative journalism and stop parroting more fear m… https://t.co/GSHvqf6b42
2020-08-26 20:18:54,,0,140,@GavinNewsom @KevinKileyCA @SenFeinstein @SanDiegoCounty @Kevin_Faulconer  So you are no longer listening to the sc… https://t.co/OEBrSnaz8h
2020-08-26 20:14:57,,0,138,Roger Daltrey and Pete Townshend must be sick to the back teeth getting protest tweets sent to @TheWho instead of… https://t.co/c5S8za73em
2020-08-26 20:10:18,,0,140,"People who are not sick, but who test positive, should tell you something! The test cannot be testing for CV 19 bec… https://t.co/H6u5tqITIf"
2020-08-26 20:06:33,CovidHoax COVID19SA coronavirus,3,127,"There u have #CovidHoax , which ever came up with #COVID19SA #coronavirus BS must be arrested period .… https://t.co/mewnP4Ez1e"
2020-08-26 20:04:50,Plandemic Covidhoax,2,140,I've seen enough. I'm going with the whole #Plandemic #Covidhoax narrative now. Welcome to the new China. I hope ev… https://t.co/etAsWfcWDv
2020-08-26 20:04:00,,0,140,"@James_KBF Constantly. I've lost many 'friends' who think I'm crazy but I tell them ""History will reveal the truth""… https://t.co/cJQZjHbK23"
2020-08-26 20:00:02,Plandemic Scamdemic Pandemic Endlockdown CovidHoax Awake Freedom Awake,8,136,A solution for every problem  😆  #Plandemic #Scamdemic #Pandemic #Endlockdown #CovidHoax #Awake #Freedom #Awake… https://t.co/5smJvBxRYO
2020-08-26 19:56:24,CovidHoax,1,112,If you accept this you have literally lost your mind. #CovidHoax Lambs to the slaughter. https://t.co/9xCu9ruVD0
2020-08-26 19:52:07,,0,144,"Cancers going untreated/undiagnosed. Depression and mental health issues due to ‘lock down’, job losses &amp; livelihoo… https://t.co/ATuqZTV9Ja"
2020-08-26 19:45:22,scamdemic hoaxvirus covidhoax,3,136,"Just closed Amazon account. 

Here is how to do it.
👇🏽
https://t.co/UIiOGaTGmV

#scamdemic #hoaxvirus #covidhoax https://t.co/EQdjuWYABp"
2020-08-26 19:43:30,coronavirus CovidHoax,2,125,"There is no emergency and no #coronavirus crisis!
You politicians should be behind bars 👋😎
#CovidHoax https://t.co/YKJtCfcFEz"
2020-08-26 19:43:10,CovidHoax,1,135,WTching security guard drive in golf cart at an empty high school whew glad he’s wearing a mask ..he might .. wait a minute 🤔#CovidHoax
2020-08-26 19:42:19,,0,139,A recent Stanford University antibody study estimated the fatality rate from the virus is likely 0.1% to 0.2%. The… https://t.co/tOv4kne1RB
2020-08-26 19:37:14,,0,140,Listen to the Experts.... wait we think their helping trump. Were not listening to the experts because they have be… https://t.co/PsRB1SbMNB
2020-08-26 19:36:42,GP,1,148,"A letter to Dutch #GP from Health Care Inspection, telling her off for advising that cuddling is good &amp; masks &amp; 1.5… https://t.co/6pqB8cY5W6"
2020-08-26 19:30:34,,0,140,Boris Johnson telling student their grades were derailed by a 'mutant algorithm' which is a fairly accurate descrip… https://t.co/Qh19oUjVKe
2020-08-26 19:29:57,BillGatesBioTerrorist,1,144,"#BillGatesBioTerrorist
""Frighten the shit out of people &amp; they will do what you want""

This is, true, most of the P… https://t.co/cTgiYzhaAn"
2020-08-26 19:18:45,CovidHoax,1,140,#CovidHoax is the greatest mass American deception since the Vietnam war. I fear it will be even harder to end beca… https://t.co/PoFgze2jML
2020-08-26 19:18:38,Canada Cdnpoli AbLeg abpoli USA KenoshaRiots KenoshaProtests,7,138,"The lies continue...
https://t.co/x4juIFQOkf

#Canada #Cdnpoli #AbLeg #abpoli #USA #KenoshaRiots #KenoshaProtests… https://t.co/OTW4WyN0Vl"
2020-08-26 19:16:22,,0,140,That's how they killed so many patients initially. Medicate them so they're not thinking clearly. Tell them they'll… https://t.co/Zp1HjHDtF7
2020-08-26 19:07:10,covidHOAX,1,144,"#covidHOAX

Skip the beginning, it's loud sirens, and it's odd 
seeing a man &amp; hearing a woman
Start at 3:30 if you… https://t.co/EOAklqpUTX"
2020-08-26 19:03:50,,0,140,When you told you can't come in the store with out face mask 😤 so I made one with my son baby wipes and the lady co… https://t.co/Hmj9dK5hzU
2020-08-26 19:00:35,scamdemic2020 CovidHoax,2,140,@Acosta #scamdemic2020.. we aren't playing to help @SpeakerPelosi steal an election! #CovidHoax doesn't even qualif… https://t.co/UE8SnhW7Tz
2020-08-26 19:00:29,,0,140,@ashb79 @GrimsbyLive No. Never have and never will. I do not consent to my own enslavement and will continue to spe… https://t.co/AUos3PzVbj
2020-08-26 18:59:47,,0,140,"Gerald Celente: markets about to implode, crime rate to spike. Covid hoax is a cover up for criminal activities. Te… https://t.co/ozgsQXEVBw"
2020-08-26 18:55:04,CovidHoax,1,67,NHS worker saying it’s bollocks #CovidHoax  https://t.co/lmDudTcZrl
2020-08-26 18:45:33,,0,140,@ashb79 @GrimsbyLive That's not what our government or the corrupt WHO that are dictating world policy regarding th… https://t.co/ipS1u17V6g
2020-08-26 18:38:38,truth Standupx notomasks standupandbecounted questioneverything kbf,6,121,https://t.co/cQMqvNn45X Denise Welch speaks out #truth #Standupx #notomasks #standupandbecounted #questioneverything #kbf
2020-08-26 18:35:19,NewWorldOrder coronavirus CovidHoax,3,88,Annnnnnd here we goooooo! #NewWorldOrder #coronavirus #CovidHoax https://t.co/sCjJ63DxJU
2020-08-26 18:32:31,CovidHoax fakenewsCNN,2,138,"CNN busy today. Between #CovidHoax, spinning Kenosha and bad mouthing RNC, #fakenewsCNN got no time to fear panic… https://t.co/YAh0rLVhlJ"
2020-08-26 18:30:00,BillGatesEvil CovidHoax,2,108,@SusanSarandon @BttmlessClstNYC what about all the other people out of work Due to #BillGatesEvil #CovidHoax
2020-08-26 18:17:34,NoToMasks,1,121,@MrRichAnthony @nickeardleybbc @BorisJohnson Why is no one paying attention to Sweden? #NoToMasks https://t.co/o15YGGFD6F
2020-08-26 18:16:49,CovidHoax nomasks,2,97,"Watching The Death Cure, starting to look familiar?? #CovidHoax
#nomasks 
https://t.co/U18kXEMj0j"
2020-08-26 18:09:15,Brainwashing CovidHoax NoVaccines,3,136,This shop/tea room is still going strong with their posters and door mats. #Brainwashing #CovidHoax #NoVaccines… https://t.co/xwFi9ffSN5
2020-08-26 18:06:01,CovidHoax,1,134,"If below is accurate, and it looks to be, then only 10,000 deaths were actually from China’s Flu. 

#CovidHoax https://t.co/6firIuC12B"
2020-08-26 17:57:37,,0,140,"Just you wait till the silent majority get off the couch.. just you wait till the bikies get involved..
Just you wa… https://t.co/Vf8ZFxHkkm"
2020-08-26 17:56:06,,0,139,@Boomera15476385 @charlottechuck1 @NHSEngland @GWH_NHS Why are the hospitals empty? Why do they need to dance when… https://t.co/ys1xfNILn1
2020-08-26 17:55:35,,0,140,@GovLauraKelly @realDonaldTrump  when does the Federal Government step into the states to fix all the damage done b… https://t.co/buYbCmV0cA
2020-08-26 17:52:54,COVID19 CovidHoax PLANdemic,3,126,"But blessed are your eyes, for they see: and your ears, for they hear.

#COVID19 #CovidHoax #PLANdemic https://t.co/dtXKSkFE12"
2020-08-26 17:52:20,CovidHoax covid19,2,99,Breaking: covid can infect your knees. Wear knee pads. #CovidHoax  #covid19 https://t.co/U4nwO2QKgL
2020-08-26 17:50:18,,0,139,I found this article about Taiwan 'not locking down' to be helpful in getting my family to start questioning their… https://t.co/3EsLaxJw5c
2020-08-26 17:37:27,CovidHoax,1,86,"How Is That Lockdown Working For You? 
#CovidHoax
https://t.co/lGEPCXxMFS via @YouTube"
2020-08-26 17:35:51,CovidHoax,1,86,"Congrats Idaho!!!
Time to end the #CovidHoax everywhere else.

https://t.co/ZJg8A3NpNA"
2020-08-26 17:25:03,homeschool,1,138,"Yes, we knew this was coming, we warned you, we were laughed at. Laughing now? If I were you I would #homeschool.… https://t.co/84Am5byvhR"
2020-08-26 17:21:58,NewWorldOrder COVIDHOAX BLM,3,129,Unbelievable. Sacked for speaking out against the #NewWorldOrder #COVIDHOAX and the Marxist #BLM agenda.… https://t.co/lt9niivgrO
2020-08-26 17:17:53,COVID19ireland saveourfuture NoToMasks,3,104,"Choose the latter
 We are the people!
 #COVID19ireland #saveourfuture #NoToMasks https://t.co/BqGgVuBzgq"
2020-08-26 17:15:00,Idaho coronavirus,2,140,"""#Idaho is now the first state where it’s constituents have voted to remove the insane #coronavirus regulations put… https://t.co/wCodNsQOkf"
2020-08-26 17:07:15,,0,139,"@ashb79 @GrimsbyLive The UN Agenda 21 and 30, The Rockefeller Lock Step plan (2010), Event 201 pandemic simulation… https://t.co/89uCAc5o38"
2020-08-26 16:57:24,Melbourne Australia Arrested mask COVIDHoax,5,100,"#Melbourne - #Australia 

#Arrested for not wearing a #mask🙄🤦🏼‍♂️
#COVIDHoax https://t.co/PZsz2PRH1i"
2020-08-26 16:56:40,Nazi Communist childabuse SaveTheChildren,4,140,I suppose @Dr_Ellie also thinks this is OK: She's a #Nazi a #Communist and promotes #childabuse. #SaveTheChildren f… https://t.co/7ADMIvIqFg
2020-08-26 16:43:40,CovidHoax,1,99,@DailyMailUK And all had other causes of death - yet more #CovidHoax nonsense from mainstream media
2020-08-26 16:40:16,Idaho CovidHoax,2,76,"Lets go #Idaho 

Be the start of the end

#CovidHoax https://t.co/9nDkXrQwi9"
2020-08-26 16:38:19,,0,140,"@JoeBiden That's funny. The Democrats usually consider ""patriot"" a four-letter word like ""work"". Wearing a mask bec… https://t.co/pRBLqpvsPE"
2020-08-26 16:26:54,FFS JustinTrudeau COMMUNISM SOROS BIS BOE COVIDHOAX,7,131,"@montanarealtyc1 #FFS  IS THAT

#JustinTrudeau  BLACKING UP AGAIN

https://t.co/Oo4kO1UQCa…

#COMMUNISM #SOROS #BIS #BOE #COVIDHOAX"
2020-08-26 16:17:43,Mask testing,2,140,"@jenniferhotspur Not if they wore a #Mask, thought #testing was a good idea or believed in any way shape or form th… https://t.co/dwkukhe7vI"
2020-08-26 16:02:57,FakeNews,1,140,This just prep to get Older White Males to vaccinate! @realDonaldTrump Please do something to stop this #FakeNews P… https://t.co/W4XcIirntF
2020-08-26 16:01:08,fearmongering,1,131,"If people would just educate themselves with FACTS instead of #fearmongering, this pandemic would be over!… https://t.co/hciFV7ZUCz"
2020-08-26 15:52:17,CovidHoax,1,85,@GeckoDr @NYGovCuomo They can’t catch it in the UK #CovidHoax https://t.co/Uc8tuU0UZX
2020-08-26 15:51:32,UniversalBasicIncome,1,140,"Who needs a job when #UniversalBasicIncome gets rolled out, where the state really really looks after you by giving… https://t.co/GNlTlgcxEH"
2020-08-26 15:50:49,,0,140,@NYGovCuomo https://t.co/q2pfpDHB9g here is evidence that there’s no evidence that covid exists. It’s political fol… https://t.co/YFWVOjHV1v
2020-08-26 15:43:43,CovidHoax,1,139,"#CovidHoax 
Brian, from Jupiter in Florida, says he now deeply regrets his skepticism, and says he hopes Erin, who… https://t.co/ipj4oL3kJP"
2020-08-26 15:43:36,Belarus Russia Syria,3,140,"The EU-'elite' complain about #Belarus, #Russia, #Syria, etc. Meanwhile they prohibit demonstrations in the EU agai… https://t.co/kEAAUn0c5G"
2020-08-26 15:41:39,CovidHoax Lockdowns Tyranny,3,140,Video 2 of 3. 👇🏼 #CovidHoax doesn’t end with lockdowns. #Lockdowns are the beginning of the #Tyranny. They were mea… https://t.co/mrWDG7SNfs
2020-08-26 15:41:21,childabuse,1,126,I'd love to hear from anyone who thinks that this is acceptable in any way shape or form. #childabuse… https://t.co/qQsZAnqK46
2020-08-26 15:41:06,,0,140,"He's anti vaccine too. In a video on why, he chants ""Jai Shri Ram!"" (Read story to see the context). He told me, ""I… https://t.co/Cau3MMMPFZ"
2020-08-26 15:39:44,KBF KeepBritainFree covidhoax,3,81,Please give what you can #KBF #KeepBritainFree #covidhoax https://t.co/ahjLNIkapi
2020-08-26 15:33:58,blackface skippytrain canada hilary,4,140,"When did the wheels fall off for the #blackface conductor of the #skippytrain in #canada ?

When #hilary lost the e… https://t.co/C9ozQOHjnm"
2020-08-26 15:26:57,COVID CovidHoax,2,103,"@BorisJohnson @navalny WE NEED A FULL TRANSPARENT AND INDEPENDENT INVESTIGATION INTO #COVID 
#CovidHoax"
2020-08-26 15:22:27,,0,140,Here’s an interesting fact: people who carry the virus but show no symptoms are NOT CONTAGIOUS! The only people who… https://t.co/C7rP5Xitcg
2020-08-26 15:08:49,,0,140,The people who buy their kids cartoon printed masks will be first to sign them up for the covid vaxxxine. Say goodb… https://t.co/OLI62m5Mjx
2020-08-26 14:50:31,CovidHoax Plandemic,2,76,"Have you watched Plandemic? 

https://t.co/jcFzBiuCLS

#CovidHoax #Plandemic"
2020-08-26 14:42:37,,0,140,@ChangesRadical They will emotionally blackmail us. I know that one for sure. Like I tweeted before ( yesterday I b… https://t.co/lM85hf0g22
